,url_pk,channel_id,title,description,thumbnails,view_count,like_count,published,play_time
22,XdGt0jM9exE,UCNhofiqfw5nl-NeDJkXtPvw,5천원짜리 인도 호텔 후기 【유라시아22】,"싸내ㅔ잉~
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Baltic Levity
https://www.youtube.com/watch?v=PmtsH54Koaw

Kevin MacLeod - Fluffing a Duck
https://www.youtube.com/watch?v=Sbdutn8Q1T0

Kevin MacLeod - Radio Martini
https://www.youtube.com/watch?v=rNEl6i47AaM

Kevin MacLeod - Rollin at 5
https://www.youtube.com/watch?v=wvcl7TnwvA4

Kevin MacLeod - Sinfonia 3
https://www.youtube.com/watch?v=AvriqKOmr5Y
-------------------------------------------------------------------------",https://i.ytimg.com/vi/XdGt0jM9exE/hqdefault.jpg,2110215,17453,2019-03-23T01:17:44Z,PT6M19S
23,yVBqJp2UX9w,UCNhofiqfw5nl-NeDJkXtPvw,800원짜리 인도 이발소 가보기 【유라시아23】,"블루클럽...ㅎㅎ
실패

당분간 모자쓰고 다닙니다 ㅎㅎ
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------",https://i.ytimg.com/vi/yVBqJp2UX9w/hqdefault.jpg,1103615,10679,2019-03-24T01:00:04Z,PT4M18S
24,1vu7f8pUGfU,UCNhofiqfw5nl-NeDJkXtPvw,약빤 것 같은 홀리 축제 체험하기 【유라시아24】,"이번편은 내용이 없네요
그냥 홀리 가따왔다구요 ㅎ
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Pyaar Karke Pachtaya Remix
원곡 - https://www.youtube.com/watch?v=QBvaNjkq_28
-------------------------------------------------------------------------",https://i.ytimg.com/vi/1vu7f8pUGfU/hqdefault.jpg,1407122,19251,2019-03-26T04:30:00Z,PT8M18S
25,EmW_EO5Fc-s,UCNhofiqfw5nl-NeDJkXtPvw,인도에서 빈대 물려서 병원 가보기 【유라시아25】,"사람 사는덴 다 독깠꾼!
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Parisian
https://www.youtube.com/watch?v=SWAEdFz2vrE

Kevin MacLeod - Baltic Levity
https://www.youtube.com/watch?v=PmtsH54Koaw

Kevin MacLeod - Bushwick Tarantella
https://www.youtube.com/watch?v=moaDKSCNh14

Kevin MacLeod - Monkeys Spinning Monkeys
https://www.youtube.com/watch?v=uXn-zOt68V8
-------------------------------------------------------------------------",https://i.ytimg.com/vi/EmW_EO5Fc-s/hqdefault.jpg,1605341,14722,2019-03-29T08:15:00Z,PT6M11S
26,SxJf4uT-A-w,UCNhofiqfw5nl-NeDJkXtPvw,네팔 국경에서 호객꾼 상대하기 【유라시아26】,"자본주의의 치열함
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Gandharbas & Their Melodies - Paani Dharako
https://www.youtube.com/watch?v=_31BDi-NRjs

Kevin MacLeod - Acid Jazz
https://www.youtube.com/watch?v=qsOdeodEC9c
-------------------------------------------------------------------------",https://i.ytimg.com/vi/SxJf4uT-A-w/hqdefault.jpg,958545,8891,2019-03-31T12:48:03Z,PT4M37S
27,vTdTftJtc7s,UCNhofiqfw5nl-NeDJkXtPvw,등산 싫어하는데 히말라야 가기 【유라시아27】,"산이 거기 있으니 가기가 싫다
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Gandharbas & Their Melodies - Resham Firiri
https://www.youtube.com/watch?v=_31BDi-NRjs

Doctor Turtle - Dead From The Beginning Alive Till The End
https://www.youtube.com/watch?v=xsRG5WvytFQ

Broke For Free - Warm Up Suit
https://www.youtube.com/watch?v=0ER-W66iKzM
-------------------------------------------------------------------------",https://i.ytimg.com/vi/vTdTftJtc7s/hqdefault.jpg,1676123,18781,2019-04-03T04:15:01Z,PT14M35S
28,bphnh9n43FE,UCNhofiqfw5nl-NeDJkXtPvw,지저분하고 정신없는 육로 국경 넘기 【유라시아28】,"현재 인도에서 심한 배탈이 나서 요양중입니다.
인도를 너무 얕봤습니다. 제송홥니다 껄껄껄

-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Broke For Free - Warm Up Suit
https://www.youtube.com/watch?v=0ER-W66iKzM

Jahzzar - Fireworks
https://www.youtube.com/watch?v=FlV-4q8kytM
-------------------------------------------------------------------------",https://i.ytimg.com/vi/bphnh9n43FE/hqdefault.jpg,1188718,11769,2019-04-07T06:08:29Z,PT7M47S
29,z3inAVUbqTM,UCNhofiqfw5nl-NeDJkXtPvw,2500원짜리 인도 게스트하우스 후기 【유라시아29】,"너무 싸서 리뷰
디게 재밋게생겨서 리뷰
음악 구리게 넣은거 인정
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Double Polka
https://www.youtube.com/watch?v=qDEnfMmlpl8

Kevin MacLeod - Meanwhile in Bavaria
https://www.youtube.com/watch?v=qN7XSHjoY14

Kevin MacLeod - Poofy Reel
https://www.youtube.com/watch?v=52kQqlPNbaY
-------------------------------------------------------------------------",https://i.ytimg.com/vi/z3inAVUbqTM/hqdefault.jpg,1090412,10221,2019-04-09T07:30:05Z,PT8M23S
30,PEEYyRpV1bM,UCNhofiqfw5nl-NeDJkXtPvw,"인도에서 10,000원으로 하루 보내기 【유라시아30】","졌지만 잘싸웠다
그렇지 않나요오?
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Kevin MacLeod - Hyperfun
https://www.youtube.com/watch?v=mrIeuLfdt8c

Kevin MacLeod - Long Stroll
https://www.youtube.com/watch?v=smoFYdGXI4E

Kevin MacLeod - Electro Cabello
https://www.youtube.com/watch?v=-szSBNsNW8U&t=16s

Skipping in the No Standing Zone - Peter Gresser
https://www.youtube.com/watch?v=mNvVpohvGmk
-------------------------------------------------------------------------",https://i.ytimg.com/vi/PEEYyRpV1bM/hqdefault.jpg,2804782,26313,2019-04-12T08:30:00Z,PT14M17S
31,gvfJiv8zkOs,UCNhofiqfw5nl-NeDJkXtPvw,인도 극장에서 발리우드 영화 보기 【유라시아31】,"영화이름 - Kesari
-------------------------------------------------------------------------
촬영장비
Gopro7
Lumix G85

마이크
없음(Gopro7)
-------------------------------------------------------------------------
BGM

Bobbi. Brix - Tricky Boys
https://www.soundcloud.com/hornisback

Kevin MacLeod - Who Likes to Party
https://www.youtube.com/watch?v=49AiqH-DuR0&t=112s
-------------------------------------------------------------------------",https://i.ytimg.com/vi/gvfJiv8zkOs/hqdefault.jpg,1049630,11194,2019-04-14T20:24:48Z,PT7M56S
